,Year,Quarter,Number of Workers,Number of Layoffs,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,percent_layoff,industry_labelled,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
10,2020,3,6775,2,3173000000.0,5610000000.0,-2437000000.0,-0.7680428616451308,0.0,0.0,70000000.0,659000000.0,729000000.0,6339000000.0,340000000.0,0.0,-2755000000.0,-0.8682634730538922,-2871000000.0,-0.904821935077214,-224000000.0,-3095000000.0,-0.9754175858808698,-696000000.0,-2399000000.0,-0.7560668137409392,-4.71,-4.71,509049000.0,509049000.0,253000000.0,8031000000.0,8284000000.0,1135000000.0,1633000000.0,1288000000.0,12340000000.0,40235000000.0,4091000000.0,2039000000.0,6130000000.0,0.0,2425000000.0,1643000000.0,50433000000.0,0.0,62773000000.0,1077000000.0,4446000000.0,0.0,6954000000.0,4107000000.0,16584000000.0,36759000000.0,7043000000.0,0.0,7915000000.0,51717000000.0,0.0,68301000000.0,5000000.0,-4487000000.0,-6476000000.0,5430000000.0,-5528000000.0,62773000000.0,0.0,41205000000.0,40952000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2604000000.0,-2604000000.0,0.0,0.0,850000000.0,472000000.0,-399000000.0,923000000.0,-541000000.0,0.0,0.0,0.0,2052000000.0,1511000000.0,0.0,-170000000.0,297000000.0,467000000.0,-2604000000.0,-577000000.0,-3181000000.0,118033.0,0.05739920191810765,2,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
11,2021,1,3920,3,4008000000.0,6164000000.0,-2156000000.0,-0.5379241516966068,0.0,0.0,151000000.0,716000000.0,867000000.0,7031000000.0,371000000.0,0.0,-1202000000.0,-0.2999001996007984,-1315000000.0,-0.3280938123752495,-258000000.0,-1573000000.0,-0.3924650698602794,-323000000.0,-1250000000.0,-0.31187624750499,-1.97,-1.97,634609000.0,634609000.0,277000000.0,13762000000.0,14039000000.0,971000000.0,1658000000.0,1421000000.0,18089000000.0,38897000000.0,4091000000.0,2019000000.0,6110000000.0,0.0,3632000000.0,1921000000.0,50560000000.0,0.0,68649000000.0,1624000000.0,4039000000.0,0.0,7921000000.0,3749000000.0,17333000000.0,43985000000.0,7055000000.0,0.0,8221000000.0,59261000000.0,0.0,76594000000.0,6000000.0,-7895000000.0,-7036000000.0,6980000000.0,-7945000000.0,68649000000.0,0.0,48024000000.0,47747000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174000000.0,174000000.0,0.0,0.0,-8557000000.0,1415000000.0,-10000000.0,-7152000000.0,-4054000000.0,316000000.0,0.0,0.0,10751000000.0,7013000000.0,0.0,35000000.0,434000000.0,399000000.0,174000000.0,0.0,174000000.0,118033.0,0.03321105114671321,2,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
12,2022,4,417,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440000000.0,8525000000.0,995000000.0,2138000000.0,0.0,12136000000.0,15269000000.0,38294000000.0,4091000000.0,2059000000.0,6150000000.0,0.0,3099000000.0,1904000000.0,49447000000.0,0.0,64716000000.0,2149000000.0,4739000000.0,0.0,0.0,14608000000.0,21496000000.0,38948000000.0,0.0,0.0,10071000000.0,49019000000.0,0.0,70515000000.0,6000000.0,-8511000000.0,-4585000000.0,7291000000.0,-5799000000.0,64716000000.0,0.0,43687000000.0,43247000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118033.0,0.0035329102878008693,2,48271.97826086957,46706.08543478261,142.69415217391304,373.39130434782606,371.1832282608696,1.1037934782608696
13,2004,1,140,1,1122918000.0,602020000.0,520898000.0,0.4638789297170407,0.0,0.0,0.0,-244000.0,430632000.0,1032652000.0,0.0,31743000.0,115177000.0,0.1025693772831141,90022000.0,0.0801679196521918,-6536000.0,83486000.0,0.0743473699771488,32143000.0,51291000.0,0.0456765320352866,0.46023,0.45356,110932534.0,113817091.0,12867000.0,0.0,12867000.0,94299000.0,1174001000.0,24254000.0,1305421000.0,710503000.0,0.0,0.0,0.0,0.0,0.0,47356000.0,757859000.0,0.0,2063280000.0,635674000.0,32557000.0,0.0,0.0,254304000.0,922535000.0,374385000.0,0.0,0.0,77468000.0,451853000.0,0.0,1374388000.0,7000.0,35951000.0,-350000.0,653284000.0,688892000.0,2063280000.0,0.0,406942000.0,394075000.0,51291000.0,31743000.0,3077000.0,0.0,-29070000.0,0.0,-60220000.0,0.0,0.0,3999000.0,61040000.0,-32005000.0,0.0,0.0,0.0,2497000.0,-29508000.0,0.0,3089000.0,0.0,0.0,-33241000.0,-30152000.0,0.0,1380000.0,12867000.0,11487000.0,61040000.0,-32005000.0,29035000.0,22393.0,0.006251953735542357,3,0.0,0.0,0.0,0.0,0.0,0.0
14,2016,1,8,1,2979778000.0,1629889000.0,1349889000.0,0.4530166341250925,0.0,0.0,0.0,0.0,1078890000.0,2708779000.0,18943000.0,79320000.0,353442000.0,0.1186135342968503,270999000.0,0.0909460369195289,-15820000.0,255179000.0,0.0856369165756643,96366000.0,158813000.0,0.0532969234620834,2.16,2.14,73401000.0,73847000.0,103708000.0,0.0,103708000.0,650993000.0,4432968000.0,78558000.0,5266227000.0,1432698000.0,993742000.0,676427000.0,1670169000.0,0.0,0.0,69869000.0,3172736000.0,0.0,8438963000.0,3318048000.0,598000.0,0.0,0.0,589917000.0,3908563000.0,1229888000.0,0.0,442294000.0,229079000.0,1901261000.0,0.0,5809824000.0,8000.0,2175437000.0,-27816000.0,481510000.0,2629139000.0,8438963000.0,0.0,1230486000.0,1126778000.0,158813000.0,79320000.0,7164000.0,6654000.0,-162983000.0,0.0,-246458000.0,108500000.0,0.0,-13667000.0,75301000.0,-89138000.0,0.0,0.0,0.0,1227000.0,-87911000.0,-331500000.0,0.0,-11813000.0,-8850000.0,375115000.0,22952000.0,2584000.0,12926000.0,103708000.0,90782000.0,75301000.0,-89138000.0,-13837000.0,24204.0,0.0003305238803503553,3,0.0,0.0,0.0,0.0,0.0,0.0
15,2020,2,94,1,2501380000.0,1404666000.0,1096714000.0,0.4384435791443123,0.0,0.0,0.0,0.0,833869000.0,2238535000.0,13422000.0,56642000.0,322604000.0,0.1289704083345993,262845000.0,0.105079995842295,-10305000.0,252540000.0,0.100960269930998,62580000.0,189960000.0,0.0759420799718555,2.75,2.74,69118000.0,69294000.0,1141502000.0,0.0,1141502000.0,742346000.0,4358489000.0,153188000.0,6395525000.0,3804012000.0,990396000.0,692482000.0,1682878000.0,0.0,0.0,48250000.0,5535140000.0,0.0,11930665000.0,3310073000.0,0.0,0.0,0.0,1127486000.0,4437559000.0,3281740000.0,0.0,338086000.0,146761000.0,3766587000.0,0.0,8204146000.0,8000.0,3971507000.0,-43939000.0,-201057000.0,3726519000.0,11930665000.0,0.0,3281740000.0,2140238000.0,189960000.0,56642000.0,4435000.0,10029000.0,174910000.0,0.0,172793000.0,3599000.0,-34176000.0,1326000.0,437302000.0,-57132000.0,0.0,0.0,0.0,234000.0,-56898000.0,-500000000.0,783000.0,-1442000.0,-17424000.0,-1052000.0,-519135000.0,395000.0,-138336000.0,1141502000.0,1279838000.0,437302000.0,-57132000.0,380170000.0,0.0,,3,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
16,2016,1,49,1,50557000000.0,30636000000.0,19921000000.0,0.394030500227466,2511000000.0,0.0,0.0,0.0,5934000000.0,36570000000.0,321000000.0,2477000000.0,16940000000.0,0.3350673497240738,13987000000.0,0.276658029550804,155000000.0,14142000000.0,0.2797238760211247,3626000000.0,10516000000.0,0.2080028482702692,0.4775,0.475,22057524000.0,22163544000.0,21514000000.0,33769000000.0,55283000000.0,19824000000.0,2281000000.0,10204000000.0,87592000000.0,23203000000.0,5249000000.0,3843000000.0,9092000000.0,177645000000.0,0.0,7745000000.0,217685000000.0,0.0,305277000000.0,25098000000.0,10498000000.0,0.0,9461000000.0,23208000000.0,68265000000.0,69374000000.0,3322000000.0,22955000000.0,10904000000.0,106555000000.0,0.0,174820000000.0,29484000000.0,102021000000.0,-1048000000.0,0.0,130457000000.0,305277000000.0,211414000000.0,79872000000.0,58358000000.0,10516000000.0,2477000000.0,1500000000.0,1048000000.0,-3940000000.0,724000000.0,170000000.0,-8623000000.0,248000000.0,0.0,11601000000.0,-2336000000.0,-54000000.0,-38406000000.0,27423000000.0,-287000000.0,-13660000000.0,0.0,246000000.0,-6667000000.0,-2902000000.0,16207000000.0,6884000000.0,0.0,4825000000.0,21514000000.0,16689000000.0,11601000000.0,-2599000000.0,9002000000.0,116000.0,0.00042241379310344827,4,0.0,0.0,0.0,0.0,0.0,0.0
17,2018,2,52,1,53265000000.0,32844000000.0,20421000000.0,0.3833849619825401,3701000000.0,0.0,0.0,0.0,7809000000.0,40653000000.0,846000000.0,2665000000.0,16795000000.0,0.3153102412465972,12612000000.0,0.2367783722894959,672000000.0,13284000000.0,0.2493945367502112,1765000000.0,11519000000.0,0.2162583309865765,0.59,0.585,19528668000.0,19706436000.0,31971000000.0,38999000000.0,70970000000.0,26367000000.0,5936000000.0,12488000000.0,115761000000.0,38117000000.0,0.0,0.0,0.0,172773000000.0,0.0,22546000000.0,233436000000.0,0.0,349197000000.0,38489000000.0,17472000000.0,0.0,7403000000.0,25184000000.0,88548000000.0,97128000000.0,2878000000.0,398000000.0,45296000000.0,145700000000.0,0.0,234248000000.0,38624000000.0,79436000000.0,-3111000000.0,0.0,114949000000.0,349197000000.0,211772000000.0,114600000000.0,82629000000.0,11519000000.0,2665000000.0,1126000000.0,1351000000.0,-1914000000.0,233000000.0,1693000000.0,2081000000.0,-581000000.0,-259000000.0,14488000000.0,-3267000000.0,-126000000.0,-9472000000.0,17388000000.0,-576000000.0,3947000000.0,-6000000000.0,1000000.0,-20783000000.0,-3653000000.0,-1088000000.0,-31523000000.0,0.0,-13088000000.0,31971000000.0,45059000000.0,14488000000.0,-3267000000.0,11221000000.0,132000.0,0.00039393939393939396,4,0.0,0.0,0.0,0.0,0.0,0.0
18,2019,1,190,1,58015000000.0,36194000000.0,21821000000.0,0.3761268637421356,3948000000.0,0.0,0.0,0.0,8406000000.0,44600000000.0,1010000000.0,3040000000.0,17843000000.0,0.3075583900715332,13415000000.0,0.2312333017323106,378000000.0,13793000000.0,0.2377488580539515,2232000000.0,11561000000.0,0.1992760492975954,0.6175,0.615,18696284000.0,18802584000.0,37988000000.0,42104000000.0,80092000000.0,26278000000.0,4884000000.0,12092000000.0,123346000000.0,38746000000.0,0.0,0.0,0.0,145319000000.0,0.0,34587000000.0,218652000000.0,0.0,341998000000.0,30443000000.0,22429000000.0,0.0,5532000000.0,35368000000.0,93772000000.0,90201000000.0,0.0,0.0,52165000000.0,142366000000.0,0.0,236138000000.0,42801000000.0,64558000000.0,-1499000000.0,0.0,105860000000.0,341998000000.0,187423000000.0,112630000000.0,74642000000.0,11561000000.0,3040000000.0,-177000000.0,1514000000.0,-4622000000.0,2964000000.0,70000000.0,-11523000000.0,-170000000.0,-161000000.0,11155000000.0,-2363000000.0,-124000000.0,-6840000000.0,22589000000.0,86000000.0,13348000000.0,0.0,0.0,-23702000000.0,-3443000000.0,-2312000000.0,-29457000000.0,0.0,-4954000000.0,39817000000.0,44771000000.0,11155000000.0,-2363000000.0,8792000000.0,137000.0,0.001386861313868613,4,0.0,0.0,0.0,0.0,0.0,0.0
19,2018,4,35,1,66759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66759000.0,1.0,0.0,0.0,0.0,66759000.0,1.0,6879000.0,59880000.0,0.8969577135667101,0.627539,0.627539,95418778.0,95578321.0,640206000.0,0.0,640206000.0,0.0,0.0,529348000.0,1169554000.0,0.0,0.0,0.0,0.0,1490701000.0,0.0,-1169554000.0,321147000.0,0.0,1490701000.0,0.0,0.0,0.0,0.0,412313000.0,412313000.0,0.0,0.0,0.0,0.0,0.0,0.0,644000.0,1557277000.0,0.0,-39000000.0,-28220000.0,1490057000.0,1490701000.0,0.0,546267000.0,-93939000.0,59880000.0,0.0,0.0,0.0,119000.0,0.0,0.0,0.0,757241000.0,5976000.0,65975000.0,0.0,-5787000.0,0.0,0.0,0.0,-5787000.0,0.0,0.0,0.0,-66052000.0,5864000.0,-60188000.0,0.0,0.0,0.0,0.0,65975000.0,0.0,65975000.0,3641.0,0.009612743751716562,5,0.0,0.0,0.0,0.0,0.0,0.0
20,2021,3,26,1,14342000000.0,4390000000.0,9952000000.0,0.6939060103193418,1673000000.0,0.0,0.0,500000000.0,5256000000.0,9646000000.0,596000000.0,2127000000.0,6410000000.0,0.4469390601031934,4306000000.0,0.3002370659601171,-618000000.0,3688000000.0,0.2571468414447078,508000000.0,3179000000.0,0.2216566727095244,1.798273,1.78,1767806892.0,1777000000.0,12182000000.0,67000000.0,12249000000.0,9281000000.0,3094000000.0,4333000000.0,28957000000.0,5130000000.0,32296000000.0,77456000000.0,109752000000.0,272000000.0,0.0,4747000000.0,119901000000.0,0.0,148858000000.0,0.0,6672000000.0,0.0,0.0,21861000000.0,28533000000.0,74049000000.0,0.0,3602000000.0,29097000000.0,106748000000.0,0.0,135281000000.0,18000000.0,1600000000.0,-3156000000.0,15088000000.0,13550000000.0,148831000000.0,339000000.0,80721000000.0,68539000000.0,3179000000.0,2127000000.0,-34000000.0,135000000.0,1708000000.0,590000000.0,219000000.0,1146000000.0,-66000000.0,820000000.0,7935000000.0,-217000000.0,-492000000.0,-17000000.0,23000000.0,88000000.0,-615000000.0,-2201000000.0,0.0,-6000000.0,-2315000000.0,879000000.0,-3643000000.0,-41000000.0,3636000000.0,12182000000.0,8546000000.0,7935000000.0,-217000000.0,7718000000.0,47000.0,0.0005531914893617022,6,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
21,2022,1,70,1,13538000000.0,4052000000.0,9486000000.0,0.7006943418525632,1497000000.0,0.0,0.0,0.0,4624000000.0,8676000000.0,548000000.0,2053000000.0,7527000000.0,0.5559905451322205,4717000000.0,0.3484266509085537,212000000.0,4929000000.0,0.3640862756684887,436000000.0,4490000000.0,0.3316590338306988,2.52,2.51,1771000000.0,1778000000.0,6098000000.0,1474000000.0,7572000000.0,10733000000.0,3483000000.0,4721000000.0,26509000000.0,5075000000.0,32298000000.0,73986000000.0,106284000000.0,260000000.0,0.0,5083000000.0,116702000000.0,0.0,143211000000.0,0.0,9952000000.0,0.0,0.0,22569000000.0,32521000000.0,63522000000.0,0.0,2831000000.0,28023000000.0,94376000000.0,0.0,126897000000.0,18000000.0,5103000000.0,-2984000000.0,14146000000.0,16283000000.0,143180000000.0,1734000000.0,73474000000.0,67376000000.0,4490000000.0,2053000000.0,-194000000.0,306000000.0,-1275000000.0,-785000000.0,-385000000.0,-258000000.0,438000000.0,-472000000.0,4908000000.0,-162000000.0,-185000000.0,-1406000000.0,8000000.0,154000000.0,-1591000000.0,-4879000000.0,0.0,-1470000000.0,-2526000000.0,1903000000.0,-6972000000.0,7000000.0,-3648000000.0,6098000000.0,9746000000.0,4908000000.0,-162000000.0,4746000000.0,47000.0,0.0014893617021276596,6,287196.23333333334,298754.4889333333,848.9649222222222,1783.7865168539329,1806.499213483146,5.272988764044944
22,2022,3,99,1,14812000000.0,5022000000.0,9790000000.0,0.660950580610316,1614000000.0,0.0,0.0,229000000.0,5147000000.0,10169000000.0,560000000.0,2205000000.0,7162000000.0,0.48352687010532,4603000000.0,0.3107615446934917,-203000000.0,4400000000.0,0.2970564407237375,448000000.0,3949000000.0,0.2666081555495544,2.22,2.21,1771000000.0,1776000000.0,11832000000.0,47000000.0,11879000000.0,10743000000.0,3172000000.0,4570000000.0,30364000000.0,4893000000.0,31726000000.0,68725000000.0,100451000000.0,235000000.0,0.0,5382000000.0,110961000000.0,0.0,141325000000.0,0.0,9207000000.0,0.0,0.0,23505000000.0,32712000000.0,60399000000.0,0.0,1972000000.0,30215000000.0,92586000000.0,0.0,125298000000.0,18000000.0,4953000000.0,-3443000000.0,0.0,15994000000.0,141292000000.0,282000000.0,69606000000.0,57774000000.0,3952000000.0,2205000000.0,-621000000.0,126000000.0,1338000000.0,357000000.0,-17000000.0,778000000.0,294000000.0,602000000.0,7602000000.0,-177000000.0,-100000000.0,-17000000.0,1410000000.0,170000000.0,1286000000.0,-2701000000.0,0.0,-4000000.0,-2504000000.0,-309000000.0,-5518000000.0,-59000000.0,3311000000.0,11832000000.0,8521000000.0,7602000000.0,-177000000.0,7425000000.0,47000.0,0.0021063829787234044,6,94138.32608695651,95996.04809782607,278.2771195652174,430.7391304347826,424.8524239130435,1.27325
23,2004,3,60,1,13388674000.0,12894843000.0,493831000.0,0.0368842351378486,0.0,301737000.0,0.0,20524000.0,322261000.0,13217104000.0,0.0,23200000.0,171539000.0,0.0128122471276841,171570000.0,0.0128145625175428,-23231000.0,148339000.0,0.0110794392334894,56350000.0,91989000.0,0.0068706579904776,0.22,0.21,422244000.0,446428000.0,871343000.0,0.0,871343000.0,2260973000.0,5135830000.0,27243000.0,8295389000.0,465264000.0,0.0,2893350000.0,2893350000.0,0.0,0.0,0.0,3358614000.0,0.0,11654003000.0,4947037000.0,281360000.0,0.0,0.0,875511000.0,6103908000.0,1157111000.0,0.0,0.0,53939000.0,1211050000.0,0.0,7314958000.0,1125000.0,1350046000.0,-13577000.0,3001451000.0,4339045000.0,11654003000.0,0.0,1438471000.0,567128000.0,91989000.0,23200000.0,-11728000.0,0.0,59077000.0,0.0,778200000.0,0.0,2191481000.0,1171000.0,163709000.0,-45347000.0,-922000.0,0.0,0.0,15938000.0,-30331000.0,0.0,573000.0,-137275000.0,0.0,-28504000.0,-165206000.0,0.0,-31828000.0,871343000.0,903171000.0,163709000.0,-45347000.0,118362000.0,14100.0,0.00425531914893617,7,0.0,0.0,0.0,0.0,0.0,0.0
24,2006,2,128,1,15686315000.0,15129136000.0,557179000.0,0.0355200695638204,0.0,346394000.0,0.0,22027000.0,368421000.0,15497557000.0,0.0,24956000.0,214297000.0,0.0136613984865151,188844000.0,0.0120387739249148,497000.0,189341000.0,0.0120704575931313,69873000.0,119468000.0,0.0076160653410313,0.29,0.29,409660000.0,414670000.0,1658340000.0,0.0,1658340000.0,3146606000.0,4471178000.0,28451000.0,9304575000.0,512623000.0,2574021000.0,475823000.0,3049844000.0,0.0,0.0,0.0,3562467000.0,0.0,12867042000.0,6529909000.0,2545000.0,0.0,0.0,907540000.0,7439994000.0,1082212000.0,0.0,0.0,114556000.0,1196768000.0,0.0,8636762000.0,2348000.0,1934257000.0,-25115000.0,2318790000.0,4230280000.0,12867042000.0,0.0,1084757000.0,-573583000.0,119468000.0,24956000.0,15444000.0,0.0,28449000.0,0.0,-117770000.0,0.0,396000.0,-6280000.0,182037000.0,-29025000.0,-10291000.0,-73415000.0,857360000.0,43600000.0,788229000.0,0.0,17910000.0,-373738000.0,-5106000.0,-2717000.0,-363651000.0,0.0,606615000.0,1658340000.0,1051725000.0,182037000.0,-29025000.0,153012000.0,14700.0,0.008707482993197279,7,0.0,0.0,0.0,0.0,0.0,0.0
25,2020,2,844,2,1445100000.0,1202300000.0,242800000.0,0.168016054252301,0.0,123300000.0,28900000.0,8400000.0,160600000.0,1362900000.0,15900000.0,9700000.0,91900000.0,0.0635942149332226,82200000.0,0.0568818766867345,-15900000.0,66300000.0,0.0458791779115632,16700000.0,49600000.0,0.0343228842294651,2.58,2.57,19200000.0,19300000.0,613200000.0,0.0,613200000.0,202800000.0,636400000.0,139300000.0,1591700000.0,1013000000.0,206500000.0,113200000.0,319700000.0,0.0,0.0,10000000.0,1342700000.0,0.0,2934400000.0,299200000.0,594000000.0,0.0,0.0,0.0,893200000.0,1259700000.0,0.0,24700000.0,43700000.0,1328100000.0,0.0,2221300000.0,400000.0,1163600000.0,-6700000.0,-444200000.0,713100000.0,2934400000.0,0.0,1853700000.0,1240500000.0,49600000.0,9700000.0,0.0,3100000.0,355200000.0,1900000.0,455600000.0,0.0,7800000.0,9300000.0,426900000.0,0.0,0.0,0.0,0.0,-9100000.0,-9100000.0,-772200000.0,0.0,-100000.0,0.0,579100000.0,-193200000.0,0.0,224600000.0,613200000.0,388600000.0,426900000.0,-9100000.0,417800000.0,7600.0,0.11105263157894738,8,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
26,2020,2,93,1,1394100000.0,0.0,0.0,0.0,0.0,113700000.0,0.0,1186700000.0,1300400000.0,1300400000.0,13800000.0,24100000.0,117900000.0,0.0845706907682375,93600000.0,0.0671400903808909,-13600000.0,80000000.0,0.05738469263324,24000000.0,56000000.0,0.040169284843268,0.84,0.83,66900000.0,67200000.0,229400000.0,0.0,229400000.0,918000000.0,0.0,164800000.0,1312200000.0,293700000.0,1672100000.0,251200000.0,1923300000.0,10900000.0,0.0,128200000.0,2356100000.0,0.0,3668300000.0,221900000.0,123800000.0,46400000.0,0.0,485300000.0,877400000.0,664200000.0,0.0,25900000.0,649400000.0,1339500000.0,0.0,2216900000.0,700000.0,765900000.0,-30100000.0,714900000.0,1451400000.0,3668300000.0,0.0,788000000.0,558600000.0,56000000.0,24100000.0,-6700000.0,6900000.0,45700000.0,0.0,0.0,-51000000.0,2500000.0,4800000.0,130800000.0,-9800000.0,0.0,0.0,0.0,1000000.0,-8800000.0,-446200000.0,0.0,0.0,-12400000.0,13700000.0,-444900000.0,-3700000.0,-326500000.0,229400000.0,555900000.0,130800000.0,-9800000.0,121000000.0,114000.0,0.0008157894736842105,9,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
27,2021,2,9,1,1543100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1298700000.0,1552500000.0,1552500000.0,6300000.0,21900000.0,13000000.0,0.008424599831508,-9400000.0,-0.0060916337243211,-5800000.0,-15200000.0,-0.0098503013414555,-1500000.0,-13700000.0,-0.0088782321301276,-0.2,-0.2,67500000.0,67500000.0,505400000.0,0.0,505400000.0,953200000.0,0.0,141700000.0,1600300000.0,241300000.0,1675500000.0,207700000.0,1883200000.0,11100000.0,38200000.0,123200000.0,2297000000.0,100000.0,3897400000.0,224800000.0,63800000.0,121600000.0,0.0,695300000.0,1105500000.0,743200000.0,0.0,0.0,468300000.0,1211500000.0,0.0,2317000000.0,700000.0,859000000.0,-22900000.0,743600000.0,1580400000.0,3897400000.0,0.0,807000000.0,301600000.0,-13700000.0,21900000.0,-27000000.0,8400000.0,91700000.0,0.0,0.0,137800000.0,-19800000.0,6300000.0,87600000.0,-8400000.0,0.0,0.0,0.0,600000.0,-7800000.0,-22200000.0,0.0,0.0,-12800000.0,24800000.0,-10200000.0,100000.0,69700000.0,505400000.0,435700000.0,87600000.0,-8400000.0,79200000.0,114000.0,7.894736842105263e-05,9,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
28,2021,4,82,1,1492400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1260200000.0,1382800000.0,1382800000.0,8500000.0,22300000.0,132600000.0,0.0888501742160278,109700000.0,0.0735057625301527,-7800000.0,101900000.0,0.0682792816939158,27200000.0,74600000.0,0.0499865987670865,1.11,1.1,67200000.0,67600000.0,378300000.0,0.0,378300000.0,955800000.0,0.0,140500000.0,1474600000.0,263500000.0,1674600000.0,229000000.0,1903600000.0,11800000.0,0.0,128700000.0,2307600000.0,0.0,3782200000.0,217500000.0,150800000.0,146000000.0,0.0,503500000.0,1017800000.0,699100000.0,0.0,3700000.0,492400000.0,1195200000.0,0.0,2213000000.0,700000.0,867500000.0,-25900000.0,726900000.0,1569200000.0,3782200000.0,0.0,849900000.0,471600000.0,74600000.0,22300000.0,-7400000.0,8500000.0,-54400000.0,0.0,0.0,-3000000.0,-4600000.0,1700000.0,45300000.0,-6600000.0,0.0,0.0,0.0,1400000.0,-5200000.0,-33300000.0,0.0,0.0,-12700000.0,-11800000.0,-57800000.0,1900000.0,-15900000.0,378300000.0,394200000.0,45300000.0,-6600000.0,38700000.0,114000.0,0.0007192982456140351,9,114728.95652173914,106132.87110869566,339.14395652173914,1335.9130434782608,1344.7205217391304,3.949032608695652
29,2022,3,92,1,2011100000.0,0.0,2011100000.0,1.0,0.0,0.0,0.0,1593400000.0,1753100000.0,0.0,16000000.0,30000000.0,109800000.0,0.0545969867236835,79100000.0,0.0393317090149669,-15400000.0,63700000.0,0.0316742081447963,14900000.0,48900000.0,0.0243150514643727,0.74,0.73,66400000.0,66900000.0,73000000.0,0.0,73000000.0,1278700000.0,0.0,209500000.0,1561200000.0,240600000.0,2485600000.0,378500000.0,2864100000.0,14500000.0,0.0,188500000.0,3307700000.0,0.0,4868900000.0,315500000.0,211800000.0,124700000.0,0.0,701200000.0,1353200000.0,1190800000.0,0.0,89700000.0,518000000.0,1798500000.0,0.0,3151700000.0,700000.0,1110600000.0,-16200000.0,606600000.0,1717200000.0,4868900000.0,0.0,1402600000.0,1329600000.0,48800000.0,30000000.0,28000000.0,6100000.0,117100000.0,-50100000.0,0.0,0.0,0.0,-112900000.0,117100000.0,-13000000.0,0.0,900000.0,0.0,-900000.0,-13000000.0,-422200000.0,0.0,-23000000.0,-12900000.0,499400000.0,41300000.0,-1000000.0,9100000.0,73000000.0,63900000.0,117100000.0,-13000000.0,104100000.0,114000.0,0.0008070175438596491,9,94138.32608695651,95996.04809782607,278.2771195652174,430.7391304347826,424.8524239130435,1.27325
