,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
10,AEO,American Eagle Outfitters Inc. Common Stock,2020,2,94,1,2020-08-01,883510000.0,618311000.0,265199000.0,0.3001652499688741,0.0,0.0,0.0,39114000.0,262825000.0,881136000.0,0.0,39886000.0,20656000.0,0.0233794750483865,-12237000.0,-0.0138504374596778,-6993000.0,-19230000.0,-0.0217654582291088,-5478000.0,-13752000.0,-0.0155651888490226,-0.08,-0.08,166315000.0,166315000.0,898787000.0,0.0,898787000.0,107243000.0,421196000.0,155141000.0,1582367000.0,1930842000.0,13114000.0,38318000.0,51432000.0,0.0,30224000.0,33111000.0,2045609000.0,0.0,3627976000.0,295296000.0,348921000.0,12783000.0,43165000.0,140249000.0,840414000.0,1770058000.0,0.0,0.0,19604000.0,1789662000.0,0.0,2630076000.0,2496000.0,1807687000.0,-47991000.0,-764292000.0,997900000.0,3627976000.0,0.0,2118979000.0,1220192000.0,-13753000.0,39886000.0,-4646000.0,11553000.0,140435000.0,0.0,3985000.0,118073000.0,44395000.0,0.0,173475000.0,0.0,0.0,0.0,29956000.0,-27673000.0,2283000.0,0.0,0.0,-3785000.0,0.0,-130575000.0,-134360000.0,1620000.0,43018000.0,898787000.0,855769000.0,173475000.0,-27492000.0,145983000.0,46000.0,Apparel Retail,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
11,AGCO,AGCO Corporation Common Stock,2021,3,101,1,2021-09-30,2725100000.0,2098400000.0,626700000.0,0.2299732119922204,92800000.0,0.0,0.0,14100000.0,373000000.0,2471400000.0,1200000.0,68400000.0,321000000.0,0.1177938424278008,251900000.0,0.0924369747899159,-15300000.0,236600000.0,0.0868225019265348,70100000.0,181300000.0,0.0665296686360133,2.41,2.4,75200000.0,75600000.0,537000000.0,0.0,537000000.0,1056600000.0,2738300000.0,476000000.0,4807900000.0,1613100000.0,1289300000.0,406300000.0,1695600000.0,480400000.0,129100000.0,215800000.0,4134000000.0,0.0,8941900000.0,1092400000.0,302600000.0,0.0,0.0,2154200000.0,3549200000.0,1432200000.0,0.0,112900000.0,651200000.0,2196300000.0,0.0,5745500000.0,700000.0,4969000000.0,-1804500000.0,3600000.0,3168800000.0,8914300000.0,0.0,1734800000.0,1197800000.0,181300000.0,68400000.0,-1800000.0,5900000.0,-75500000.0,0.0,-147000000.0,-20100000.0,0.0,-11900000.0,166400000.0,-78100000.0,-22400000.0,0.0,0.0,1500000.0,-99000000.0,-479500000.0,0.0,-75000000.0,-15000000.0,553600000.0,-15900000.0,-14700000.0,36800000.0,537000000.0,500200000.0,166400000.0,-78100000.0,88300000.0,0.0,,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
12,AMGN,Amgen Inc. Common Stock,2021,1,1062,2,2021-03-31,5901000000.0,1490000000.0,4411000000.0,0.7475004236570073,967000000.0,0.0,0.0,61000000.0,2282000000.0,3772000000.0,285000000.0,841000000.0,2983000000.0,0.5055075410947297,2129000000.0,0.3607863074055245,-272000000.0,1857000000.0,0.3146924250127097,211000000.0,1646000000.0,0.2789357735976953,2.85,2.83,577000000.0,581000000.0,6112000000.0,4454000000.0,10566000000.0,4423000000.0,4017000000.0,2293000000.0,21299000000.0,4855000000.0,14673000000.0,15947000000.0,30620000000.0,0.0,0.0,5765000000.0,41240000000.0,0.0,62539000000.0,1396000000.0,1556000000.0,0.0,0.0,9917000000.0,12869000000.0,31129000000.0,0.0,0.0,9207000000.0,40336000000.0,0.0,53205000000.0,31806000000.0,-21639000000.0,-833000000.0,0.0,9334000000.0,62539000000.0,0.0,32685000000.0,26573000000.0,1646000000.0,841000000.0,-91000000.0,0.0,-371000000.0,91000000.0,-126000000.0,-29000000.0,8430000000.0,79000000.0,2104000000.0,-166000000.0,0.0,-7597000000.0,7523000000.0,-79000000.0,-319000000.0,0.0,0.0,-871000000.0,-1016000000.0,-52000000.0,-1939000000.0,0.0,-154000000.0,6112000000.0,6266000000.0,2104000000.0,-166000000.0,1938000000.0,0.0,Drug Manufacturers—General,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
13,AMGN,Amgen Inc. Common Stock,2021,2,61,1,2021-06-30,6526000000.0,1637000000.0,4889000000.0,0.7491572172847073,1082000000.0,0.0,0.0,90000000.0,2556000000.0,4193000000.0,281000000.0,855000000.0,1694000000.0,0.259577076310144,828000000.0,0.1268771069567882,-270000000.0,558000000.0,0.0855041372969659,94000000.0,464000000.0,0.0711002145265093,0.81,0.81,573000000.0,576000000.0,6630000000.0,1452000000.0,8082000000.0,4479000000.0,4115000000.0,2423000000.0,19099000000.0,4906000000.0,14676000000.0,15308000000.0,29984000000.0,0.0,0.0,5784000000.0,40674000000.0,0.0,59773000000.0,1277000000.0,4324000000.0,0.0,0.0,8984000000.0,14585000000.0,28458000000.0,0.0,0.0,8483000000.0,36941000000.0,0.0,51526000000.0,31877000000.0,-22762000000.0,-868000000.0,0.0,8247000000.0,59773000000.0,0.0,32782000000.0,26152000000.0,464000000.0,855000000.0,-46000000.0,0.0,-938000000.0,-56000000.0,-41000000.0,-127000000.0,4514000000.0,1596000000.0,1931000000.0,-185000000.0,-1629000000.0,-403000000.0,3409000000.0,17000000.0,1209000000.0,0.0,0.0,-1581000000.0,-1008000000.0,-33000000.0,-2622000000.0,0.0,518000000.0,6630000000.0,6112000000.0,1931000000.0,-185000000.0,1746000000.0,0.0,Drug Manufacturers—General,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
14,AMWD,American Woodmark Corporation Common Stock,2020,2,134,3,2020-07-31,390087000.0,309949000.0,80138000.0,0.2054362232014909,0.0,29983000.0,19898000.0,0.0,49881000.0,359830000.0,6030000.0,26352000.0,54837000.0,0.1405763329718755,26797000.0,0.06869493215616,-4342000.0,22455000.0,0.0575640818586623,5970000.0,16485000.0,0.0422598035822778,0.970371,0.97,16988340.0,17013444.0,128055000.0,0.0,128055000.0,123301000.0,126700000.0,9913000.0,387969000.0,325497000.0,767612000.0,157417000.0,925029000.0,0.0,1015000.0,27927000.0,1279468000.0,0.0,1667437000.0,62824000.0,21653000.0,0.0,0.0,93588000.0,178065000.0,595248000.0,0.0,50151000.0,122453000.0,767852000.0,0.0,945917000.0,363600000.0,408766000.0,-50846000.0,0.0,721520000.0,1667437000.0,0.0,616901000.0,488846000.0,16485000.0,26352000.0,-2855000.0,961000.0,-13571000.0,-17524000.0,-15539000.0,5979000.0,-371000.0,12628000.0,40000000.0,-5183000.0,0.0,0.0,0.0,-2653000.0,-7836000.0,-634000.0,0.0,0.0,0.0,-534000.0,-1168000.0,0.0,30996000.0,128055000.0,97059000.0,40000000.0,-5183000.0,34817000.0,9900.0,"Furnishings, Fixtures & Appliances",26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
15,ANF,Abercrombie & Fitch Company Common Stock,2020,2,872,2,2020-08-01,698328000.0,274720000.0,423608000.0,0.6066032007881683,0.0,97252000.0,310370000.0,-6240000.0,401382000.0,676102000.0,7761000.0,38716000.0,53194000.0,0.076173374116461,14143000.0,0.0202526606408449,-7098000.0,7045000.0,0.010088382536573,1253000.0,5464000.0,0.007824403432198,0.09,0.09,62527000.0,63286000.0,766721000.0,0.0,766721000.0,88323000.0,453239000.0,75160000.0,1383443000.0,1709167000.0,0.0,0.0,0.0,0.0,0.0,216204000.0,1925371000.0,0.0,3308814000.0,284221000.0,278495000.0,6425000.0,0.0,351849000.0,920990000.0,1466103000.0,0.0,0.0,108111000.0,1574214000.0,0.0,2495204000.0,1033000.0,2025911000.0,-99093000.0,-1122170000.0,805681000.0,3300885000.0,0.0,1744598000.0,977877000.0,5792000.0,38716000.0,-316000.0,3744000.0,129656000.0,0.0,-24698000.0,194537000.0,-43692000.0,9417000.0,187009000.0,-28631000.0,0.0,0.0,0.0,0.0,-28631000.0,0.0,0.0,0.0,0.0,-100339000.0,-100339000.0,5676000.0,63715000.0,785990000.0,722275000.0,187009000.0,-28631000.0,158378000.0,44000.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
16,ANF,Abercrombie & Fitch Company Common Stock,2020,4,69,1,2020-02-01,1184551000.0,495287000.0,689264000.0,0.5818778592057243,0.0,122899000.0,440587000.0,-701000.0,562785000.0,1058072000.0,5390000.0,48715000.0,171539000.0,0.1448135200594993,122331000.0,0.1032720414739424,-2829000.0,119502000.0,0.1008837947880673,34302000.0,83132000.0,0.0701801779746081,1.32,1.29,62916000.0,64198000.0,671267000.0,0.0,671267000.0,80251000.0,434326000.0,78905000.0,1264749000.0,1896244000.0,0.0,0.0,0.0,0.0,0.0,388672000.0,2284916000.0,0.0,3549665000.0,219919000.0,282829000.0,49024000.0,0.0,263582000.0,815354000.0,1484597000.0,0.0,74903000.0,103633000.0,1663133000.0,0.0,2478487000.0,1033000.0,2313745000.0,-108886000.0,-1147082000.0,1058810000.0,3537297000.0,0.0,1767426000.0,1096159000.0,85200000.0,48715000.0,29781000.0,5543000.0,160165000.0,0.0,157061000.0,-23931000.0,243000.0,5120000.0,334524000.0,-48411000.0,0.0,0.0,0.0,0.0,-48411000.0,-10000000.0,0.0,0.0,-12551000.0,-2414000.0,-24965000.0,-907000.0,260241000.0,692264000.0,432023000.0,334524000.0,-48411000.0,286113000.0,44000.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
17,ARMK,Aramark Common Stock,2020,2,151,2,2020-06-26,2152253000.0,2265614000.0,-113361000.0,-0.0526708523579709,0.0,0.0,0.0,148060000.0,214236000.0,2479850000.0,94235000.0,148060000.0,-179669000.0,-0.0834794979958211,-327597000.0,-0.1522111945017616,-94235000.0,-421832000.0,-0.195995545133402,-165524000.0,-256440000.0,-0.1191495609484572,-1.01,-1.01,252943000.0,252943000.0,2417255000.0,0.0,2417255000.0,1423190000.0,426766000.0,289933000.0,4557144000.0,2617361000.0,5325048000.0,1958035000.0,7283083000.0,0.0,0.0,1164485000.0,11064929000.0,0.0,15622073000.0,618136000.0,165083000.0,0.0,0.0,1336095000.0,2119314000.0,9169502000.0,0.0,1090642000.0,347273000.0,10607417000.0,0.0,12726731000.0,2906000.0,708803000.0,-307924000.0,2491557000.0,2895342000.0,15622073000.0,0.0,9334585000.0,6917330000.0,-256440000.0,148060000.0,-83408000.0,11090000.0,154530000.0,430113000.0,-23786000.0,-168435000.0,2437830000.0,42949000.0,16781000.0,-85147000.0,-1812000.0,0.0,0.0,32216000.0,-54743000.0,-35358000.0,3533000.0,0.0,-27803000.0,1310582000.0,1250954000.0,1299000.0,1214291000.0,2417255000.0,1202964000.0,16781000.0,-85147000.0,-68366000.0,247900.0,Specialty Business Services,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
18,ARMK,Aramark Common Stock,2020,3,483,3,2020-10-02,2692150000.0,2552351000.0,139799000.0,0.0519283843767992,0.0,0.0,0.0,151224000.0,233738000.0,2786089000.0,115792000.0,151224000.0,64318000.0,0.0238909421837564,-93939000.0,-0.0348936723436658,-109158000.0,-203097000.0,-0.0754404472261946,-54108000.0,-148590000.0,-0.0551938042085322,-0.59,-0.59,253178000.0,253178000.0,2509188000.0,0.0,2509188000.0,1431206000.0,436473000.0,298944000.0,4675811000.0,2602302000.0,5343828000.0,2109773000.0,7453601000.0,262609000.0,0.0,718361000.0,11036873000.0,0.0,15712684000.0,663455000.0,171725000.0,53146000.0,291680000.0,1167452000.0,2347458000.0,9178508000.0,0.0,398777000.0,1051953000.0,10629238000.0,0.0,12976696000.0,2907000.0,532379000.0,-307258000.0,2507960000.0,2735988000.0,15712684000.0,0.0,9350233000.0,6841045000.0,-148590000.0,151224000.0,-68045000.0,14990000.0,208076000.0,6272000.0,-7055000.0,44577000.0,2328353000.0,93872000.0,251527000.0,-121056000.0,13653000.0,0.0,0.0,-2386000.0,-109789000.0,-29847000.0,1441000.0,0.0,-27833000.0,-2483000.0,-58722000.0,8917000.0,91933000.0,2509188000.0,2417255000.0,251527000.0,-138912000.0,112615000.0,247900.0,Specialty Business Services,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
19,ARMK,Aramark Common Stock,2021,1,298,2,2021-04-02,2819692000.0,2592243000.0,227449000.0,0.0806644839223574,0.0,0.0,0.0,137319000.0,222103000.0,2814346000.0,96278000.0,137319000.0,142752000.0,0.0506268060483201,5346000.0,0.0018959517564329,-96278000.0,-90932000.0,-0.0322489122925482,-13269000.0,-77576000.0,-0.0275122247394396,-0.3,-0.3,254508000.0,254508000.0,1400011000.0,0.0,1400011000.0,1466148000.0,424473000.0,215882000.0,3506514000.0,2552299000.0,5365567000.0,1908481000.0,7274048000.0,0.0,0.0,1154821000.0,10981168000.0,0.0,14487682000.0,684913000.0,159202000.0,0.0,0.0,1553055000.0,2397170000.0,8426405000.0,0.0,1030806000.0,9764000.0,9466975000.0,0.0,11864145000.0,2929000.0,315705000.0,-255081000.0,2559984000.0,2623537000.0,14487682000.0,0.0,8585607000.0,7185596000.0,-77576000.0,137319000.0,-33373000.0,16576000.0,283968000.0,39986000.0,2817000.0,45660000.0,1109344000.0,10117000.0,337031000.0,-79124000.0,-8540000.0,0.0,0.0,2730000.0,-84934000.0,-46701000.0,19464000.0,0.0,-27964000.0,39733000.0,-15468000.0,-2844000.0,233785000.0,1400011000.0,1166226000.0,337031000.0,-79124000.0,257907000.0,0.0,Specialty Business Services,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
20,ARMK,Aramark Common Stock,2021,3,402,1,2021-10-01,3551264000.0,3193072000.0,358192000.0,0.1008632419330131,0.0,0.0,0.0,138602000.0,225873000.0,3418945000.0,105311000.0,138602000.0,284435000.0,0.0800940172287951,132319000.0,0.0372596911972751,-92964000.0,39355000.0,0.0110819696874127,5093000.0,35429000.0,0.0099764478225217,0.14,0.14,255609000.0,257254000.0,532591000.0,0.0,532591000.0,1748601000.0,412676000.0,204987000.0,2898855000.0,2626248000.0,5487297000.0,2211272000.0,7698569000.0,405498000.0,0.0,746994000.0,11477309000.0,0.0,14376164000.0,919090000.0,126130000.0,58410000.0,340587000.0,1413216000.0,2857433000.0,7707795000.0,0.0,383224000.0,704840000.0,8795859000.0,0.0,11653292000.0,2943000.0,327557000.0,-208011000.0,2600383000.0,2722872000.0,14376164000.0,0.0,7833925000.0,7301334000.0,35429000.0,138602000.0,-16135000.0,18415000.0,291854000.0,-248115000.0,-46824000.0,252979000.0,0.0,-44879000.0,423286000.0,-153478000.0,-1373000.0,0.0,0.0,23656000.0,-131195000.0,-520071000.0,7662000.0,0.0,-28082000.0,302110000.0,-238381000.0,-4548000.0,49162000.0,532591000.0,483429000.0,423286000.0,-153478000.0,269808000.0,0.0,Specialty Business Services,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
21,ASRT,Assertio Holdings Inc. Common Stock,2020,4,105,1,2020-12-31,30176000.0,6773000.0,23403000.0,0.7755501060445387,230000.0,23133000.0,0.0,6546000.0,29909000.0,36682000.0,2532000.0,6963000.0,-25853000.0,-0.8567404559915165,-34957000.0,-1.1584371686108166,-391000.0,-35348000.0,-1.1713944856839873,-10995000.0,-24353000.0,-0.8070320784729587,-0.8,-0.8,29935250.0,29935250.0,20786000.0,1579000.0,22365000.0,44350000.0,11712000.0,15827000.0,94254000.0,2437000.0,0.0,200082000.0,200082000.0,1579000.0,0.0,4922000.0,209020000.0,0.0,303274000.0,14808000.0,11942000.0,0.0,0.0,105936000.0,132686000.0,72160000.0,0.0,0.0,42914000.0,115074000.0,0.0,247760000.0,13000.0,-427945000.0,0.0,483446000.0,55514000.0,303274000.0,3158000.0,84102000.0,63316000.0,-24353000.0,6963000.0,-8424000.0,3886000.0,-4040000.0,-5144000.0,501000.0,-10122000.0,-38432000.0,19986000.0,-5982000.0,1.0,0.0,0.0,0.0,-63766.0,-63765.0,-4750000.0,88.0,0.0,0.0,-3219088.0,-7969000.0,0.0,-13951000.0,20786000.0,34737000.0,-5982000.0,1.0,-5982000.0,0.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
22,AVNS,Avanos Medical Inc. Common Stock,2020,3,58,2,2020-09-30,185700000.0,89900000.0,95800000.0,0.5158858373721056,8200000.0,0.0,0.0,5300000.0,95900000.0,185800000.0,4300000.0,10700000.0,10800000.0,0.0581583198707592,-100000.0,-0.0005385029617662,-4100000.0,-4200000.0,-0.0226171243941841,-23500000.0,19300000.0,0.1039310716208939,0.4,0.4,47800000.0,48100000.0,180000000.0,0.0,180000000.0,182300000.0,184100000.0,21200000.0,567600000.0,233800000.0,801200000.0,170100000.0,971300000.0,0.0,12000000.0,14400000.0,1231500000.0,0.0,1799100000.0,75900000.0,15600000.0,2000000.0,0.0,85900000.0,179400000.0,304600000.0,0.0,13800000.0,11400000.0,329800000.0,0.0,509200000.0,500000.0,-268300000.0,-37100000.0,1594800000.0,1289900000.0,1799100000.0,0.0,320200000.0,140200000.0,19300000.0,10700000.0,-23800000.0,3400000.0,-9600000.0,-3600000.0,-9400000.0,-2400000.0,388200000.0,1100000.0,1100000.0,0.0,-4000000.0,0.0,0.0,-3000000.0,-7000000.0,0.0,0.0,-100000.0,0.0,-1900000.0,-2000000.0,2900000.0,-5000000.0,180000000.0,185000000.0,1100000.0,-3000000.0,-1900000.0,0.0,Medical Devices,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
23,AYI,Acuity Brands Inc.,2020,4,150,1,2020-02-29,824200000.0,480300000.0,343900000.0,0.4172530939092453,0.0,0.0,0.0,0.0,260900000.0,741200000.0,6800000.0,25600000.0,107100000.0,0.1299441883038097,81400000.0,0.0987624363018684,-6700000.0,74700000.0,0.0906333414219849,17500000.0,57200000.0,0.0694006309148265,1.45,1.44,39500000.0,39700000.0,380600000.0,0.0,380600000.0,506700000.0,348600000.0,71900000.0,1307800000.0,338700000.0,1089600000.0,628800000.0,1718400000.0,0.0,2100000.0,29700000.0,2088900000.0,0.0,3396700000.0,333500000.0,32000000.0,0.0,0.0,206700000.0,572200000.0,390800000.0,0.0,117800000.0,270800000.0,779400000.0,0.0,1351600000.0,500000.0,2399600000.0,-149600000.0,-205400000.0,2045100000.0,3396700000.0,0.0,422800000.0,42200000.0,57200000.0,25600000.0,-500000.0,8000000.0,-5200000.0,600000.0,3400000.0,10400000.0,-1100000.0,0.0,85100000.0,-13300000.0,-900000.0,0.0,0.0,-200000.0,-14400000.0,-350100000.0,0.0,0.0,-5200000.0,399700000.0,44400000.0,-1100000.0,114000000.0,380600000.0,266600000.0,85100000.0,-13300000.0,71800000.0,11500.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
24,BA,Boeing Company (The) Common Stock,2020,2,6552,3,2020-06-30,11807000000.0,12978000000.0,-1171000000.0,-0.0991784534598119,625000000.0,1161000000.0,0.0,0.0,1786000000.0,14764000000.0,553000000.0,547000000.0,-2304000000.0,-0.1951384771745574,-2964000000.0,-0.2510375201151859,-459000000.0,-3423000000.0,-0.2899127636148048,-1028000000.0,-2376000000.0,-0.2012365545862623,-4.2,-4.2,565900000.0,565900000.0,19992000000.0,12438000000.0,32430000000.0,11478000000.0,83745000000.0,2624000000.0,130277000000.0,12182000000.0,8064000000.0,3019000000.0,11083000000.0,1066000000.0,729000000.0,7535000000.0,32595000000.0,0.0,162872000000.0,13700000000.0,2922000000.0,0.0,53367000000.0,22493000000.0,92482000000.0,58457000000.0,0.0,404000000.0,22911000000.0,81772000000.0,0.0,174254000000.0,5061000000.0,47478000000.0,-16025000000.0,-48181000000.0,-11667000000.0,162587000000.0,13504000000.0,61379000000.0,41387000000.0,-2376000000.0,547000000.0,0.0,60000000.0,-4435000000.0,197000000.0,-3768000000.0,-2151000000.0,-601000000.0,924000000.0,-5280000000.0,-348000000.0,0.0,-12313000000.0,316000000.0,38000000.0,-12307000000.0,-2411000000.0,0.0,0.0,0.0,24873000000.0,22462000000.0,36000000.0,4953000000.0,19992000000.0,15039000000.0,-5280000000.0,-348000000.0,-5628000000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
25,BA,Boeing Company (The) Common Stock,2020,3,2169,4,2020-09-30,14139000000.0,13105000000.0,1034000000.0,0.0731310559445505,574000000.0,955000000.0,0.0,0.0,1529000000.0,14634000000.0,643000000.0,565000000.0,300000000.0,0.0212179079142796,-401000000.0,-0.0283612702454204,-524000000.0,-925000000.0,-0.0654218827356955,-459000000.0,-449000000.0,-0.0317561355117052,-0.79,-0.79,568354430.0,568354430.0,10564000000.0,16552000000.0,27116000000.0,11722000000.0,86961000000.0,5213000000.0,131012000000.0,11969000000.0,8071000000.0,2941000000.0,11012000000.0,1052000000.0,704000000.0,5512000000.0,30249000000.0,0.0,161261000000.0,14479000000.0,3634000000.0,0.0,51974000000.0,22220000000.0,92307000000.0,57325000000.0,0.0,503000000.0,22679000000.0,80507000000.0,0.0,172814000000.0,5061000000.0,47029000000.0,-15779000000.0,-48132000000.0,-11821000000.0,160993000000.0,17604000000.0,60959000000.0,50395000000.0,-449000000.0,565000000.0,0.0,50000000.0,-4997000000.0,-18000000.0,-2912000000.0,-122000000.0,-2061000000.0,12000000.0,-4819000000.0,-262000000.0,0.0,-13289000000.0,9229000000.0,185000000.0,-4137000000.0,-527000000.0,0.0,0.0,0.0,59000000.0,-468000000.0,37000000.0,-9428000000.0,10564000000.0,19992000000.0,-4819000000.0,-262000000.0,-5081000000.0,0.0,,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
26,BA,Boeing Company (The) Common Stock,2020,4,10,1,2020-12-31,15304000000.0,20992000000.0,-5688000000.0,-0.3716675378985886,605000000.0,1828000000.0,0.0,0.0,2433000000.0,23425000000.0,698000000.0,578000000.0,-7330000000.0,-0.4789597490852065,-8049000000.0,-0.5259409304756927,-576000000.0,-8625000000.0,-0.5635781495033978,-186000000.0,-8420000000.0,-0.5501829587036069,-14.65,-14.65,574744027.0,575400000.0,7752000000.0,17838000000.0,25590000000.0,10051000000.0,81715000000.0,4286000000.0,121642000000.0,11820000000.0,8081000000.0,2843000000.0,10924000000.0,1016000000.0,86000000.0,6648000000.0,30494000000.0,0.0,152136000000.0,12928000000.0,1961000000.0,43000000.0,50488000000.0,21860000000.0,87280000000.0,61890000000.0,0.0,1010000000.0,20031000000.0,82931000000.0,0.0,170211000000.0,5061000000.0,38610000000.0,-17133000000.0,-44854000000.0,-18316000000.0,151895000000.0,18854000000.0,63851000000.0,56099000000.0,-8420000000.0,578000000.0,0.0,85000000.0,-3562000000.0,784000000.0,-1349000000.0,-2060000000.0,-1952000000.0,7310000000.0,-4009000000.0,-265000000.0,0.0,-11770000000.0,10503000000.0,-11000000.0,-1543000000.0,-2206000000.0,0.0,0.0,0.0,4887000000.0,2681000000.0,59000000.0,-2812000000.0,7752000000.0,10564000000.0,-4009000000.0,-265000000.0,-4274000000.0,0.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
27,BBBY,Bed Bath & Beyond Inc. Common Stock,2020,2,1555,7,2020-08-29,2687968000.0,1700431000.0,987537000.0,0.3673916504958392,0.0,0.0,0.0,0.0,850218000.0,2550649000.0,23371000.0,85277000.0,432858000.0,0.1610353992309432,270543000.0,0.1006496357099489,53667000.0,324210000.0,0.1206152751818474,106310000.0,217900000.0,0.0810649531542042,1.76,1.75,124146000.0,124211000.0,1441845000.0,0.0,1441845000.0,0.0,2052041000.0,249672000.0,3743558000.0,3209686000.0,0.0,0.0,0.0,19893000.0,0.0,465963000.0,3695542000.0,0.0,7439100000.0,1028730000.0,464946000.0,0.0,322859000.0,686004000.0,2502539000.0,2989672000.0,0.0,0.0,249881000.0,3239553000.0,0.0,5742092000.0,3436000.0,10290896000.0,-62099000.0,-8535225000.0,1697008000.0,7439100000.0,0.0,3454618000.0,2012773000.0,217900000.0,85277000.0,105089000.0,8178000.0,363153000.0,0.0,184525000.0,92496000.0,-85076000.0,-236115000.0,543482000.0,0.0,0.0,0.0,29500000.0,207812000.0,237312000.0,0.0,0.0,-497000.0,-1778000.0,-465517000.0,-467792000.0,5386000.0,320933000.0,1476087000.0,1155154000.0,543482000.0,-36970000.0,506512000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
